# Heatmap data
#
# Values given are log2 reads per million
#
# 525 genes shown
#
"name","gene","product","cluster hierarchy","WT.t0.rep1","WT.t0.rep2","WT.t5.rep1","WT.t5.rep2","WT.t10.rep1","WT.t10.rep2","WT.t20.rep1","WT.t20.rep2","RNA1.1.t0.rep1","RNA1.1.t0.rep2","RNA1.1.t5.rep1","RNA1.1.t5.rep2","RNA1.1.t10.rep1","RNA1.1.t10.rep2","RNA1.1.t20.rep1","RNA1.1.t20.rep2"
"YIL121W","JHD1","JmjC domain family histone demethylase specific for H3-K36, similar to proteins found in human, mouse, drosophila, X. laevis, C. elegans, and S. pombe","1 0 1 0 1 0 1 1 1 1 1 ",2.20601903775868,2.22355946070603,3.03858678229609,2.697044682127,2.23937706682013,2.9721106563838,2.01039594540865,0.828176550917851,3.72428128867383,3.92887456731223,4.52943331899971,4.47413793861779,5.20599889066787,5.64562751575627,4.24531957787576,4.58883459630113
"YOR344C","TCB1","Lipid-binding protein containing three calcium and lipid binding domains  non-tagged protein localizes to mitochondria and GFP-fusion protein localizes to the cell periphery  C-termini of Tcb1p, Tcb2p and Tcb3p interact","1 0 1 0 1 1 0 0 ",3.84946960930304,4.10099072444568,4.35693406314083,3.16158659394447,4.58215107598905,4.5655823650518,3.59114255958101,3.09399632256604,5.14901123329472,4.96932455026015,6.07390858519874,6.19307935286799,7.32857380354082,7.03211383684133,6.12516870494231,6.30095112914949
"YER097W/YER098W","ALG13","Catalytic component of UDP-GlcNAc transferase, required for the second step of dolichyl-linked oligosaccharide synthesis  anchored to the ER membrane via interaction with Alg14p  similar to bacterial and human glycosyltransferases","1 0 1 0 1 1 0 1 0 ",4.52295481581648,5.46961590482296,5.31395348333093,4.60552089857715,5.10404930007582,4.98167999510259,4.78028731416483,4.36566583649348,6.71709198079682,6.43912660704709,8.02729073198896,7.85014924630397,8.51640662874129,8.72900562711696,7.47774690522666,8.27961146272105
"YPR108W-A","YPR146C/YPR147C","Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data/Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and is induced in response to the DNA-damaging agent MMS","1 0 1 0 1 1 0 1 1 ",5.4534128193081,5.55541306918528,5.86272542461292,5.3781065741741,5.88555394746543,5.79039679876759,5.5233495430642,5.76636521028558,7.22629587209345,6.87251544547421,8.62557945165342,8.64980603028983,9.3822017261687,9.34013403668223,8.01061231211483,8.43991671543045
"YOR235W","RRG7","Protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion  deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)  YOR305W is not an essential gene","1 0 1 0 1 1 1 ",2.38585820173156,2.88471474960837,3.31764244317142,2.00766600520464,2.79073019674135,3.04310945206327,3.59114255958101,3.51564559099379,4.45979517461462,4.01118877553533,5.2097390250789,5.01001323780154,6.35648879807393,5.78227619886748,4.94613094266056,5.40342915946353
"YOR202W/YOR203W/YOR204W","MPD1","Member of the protein disulfide isomerase (PDI) family  interacts with and inhibits the chaperone activity of Cne1p  MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation","1 0 1 1 0 0 0 0 ",3.90950921021326,4.145937158644,4.15874098934427,3.43238358387173,4.20622170664657,3.86550575261706,4.28221583952658,4.39908220144819,6.84023944899825,6.75400547147591,7.01505358104549,7.31590595041687,7.60369898485216,7.46667824435966,6.62362021846981,6.70610965566568
"YCL018W","TAF2","TFIID subunit (150 kDa), involved in RNA polymerase II transcription initiation","1 0 1 1 0 0 0 1 0 ",6.11984720375343,6.30497980991385,6.69740611095835,6.47587891044877,6.58396206065222,6.81178088219897,5.95508960371078,5.58950176455102,9.60661047097445,9.61632724724717,9.91122670394516,10.0369101813974,9.75068728966705,10.2155308573066,9.34654438811628,9.66370152706188
"YNR074C","UBP10","Ubiquitin-specific protease that deubiquitinates ubiquitin-protein moieties  may regulate silencing by acting on Sir4p  involved in posttranscriptionally regulating Gap1p and possibly other transporters  primarily located in the nucleus","1 0 1 1 0 0 0 1 1 ",-1.61619152264643,-1.61619152264643,-1.61619152264643,-1.61619152264643,-1.61619152264643,-0.469892279159613,-0.0841846795437047,-1.61619152264643,5.24129145466911,5.00993057081921,4.52943331899971,4.6756971585286,4.51350563788634,4.24617299070588,4.48250519285922,4.79267567486375
"YGL263W","TRX2","Cytoplasmic thioredoxin isoenzyme of the thioredoxin system which protects cells against oxidative and reductive stress, forms LMA1 complex with Pbi2p, acts as a cofactor for Tsa1p, required for ER-Golgi transport and vacuole inheritance","1 0 1 1 0 0 1 0 ",-1.61619152264643,-1.61619152264643,0.266559508027232,-0.0861274210875905,0.511092930488535,-1.61619152264643,1.48268499093368,-0.305294623812149,5.9090743334835,6.13700324265084,6.01868740432735,5.98110854831139,5.95976566670807,5.84603470839793,3.60735266525466,5.13013362118117
"YAR068W","YAR068W","Fungal-specific protein of unknown function  induced in respiratory-deficient cells","1 0 1 1 0 0 1 1 ",1.47320055153963,0.498003032684656,1.93853287874453,1.76784909915782,0.981557802073793,1.20496127250505,1.77053549821419,1.68915798587442,5.48725321050911,5.50260616005548,4.81523011742884,5.53931293309198,4.32380099190725,5.64562751575627,3.79516305402795,4.88472349842961
"YBR012C","KTI11","Zn-ribbon protein that co-purifies with Dph1 and Dph2 in a complex required for synthesis of diphthamide on translation factor eEF2 and with Elongator subunits Iki3p, Elp2p, and Elp3p involved in modification of wobble nucleosides in tRNAs","1 0 1 1 0 1 0 ",0.633462268027876,-1.61619152264643,0.266559508027232,-1.61619152264643,0.511092930488535,-1.61619152264643,-1.61619152264643,-1.61619152264643,3.95980100408003,3.95683773105578,3.9546239036051,4.23977366406699,4.6811394861419,5.02919206700587,4.11029524901722,4.47498610903127
"YIL043C","SIT1","Ferrioxamine B transporter, member of the ARN family of transporters that specifically recognize siderophore-iron chelates  transcription is induced during iron deprivation and diauxic shift  potentially phosphorylated by Cdc28p","1 0 1 1 0 1 1 ",7.11645974041782,7.50540301566743,7.33669758388917,7.0789291762079,7.10531080941843,7.41388275170689,5.85096307369847,6.48697613581446,9.32096755622544,8.97752517152963,9.44032511643273,9.4768001524183,9.20779466399156,9.75360531564313,10.1578756064657,9.83211771316227
"YPL114W","NTO1","Subunit of the NuA3 histone acetyltransferase complex that acetylates histone H3  contains PHD finger domain that interacts with methylated histone H3","1 0 1 1 1 0 ",2.68966487713117,2.98707142524001,3.18485122078109,2.697044682127,2.39818571505987,3.04310945206327,1.48268499093368,0.828176550917851,4.25367943641592,4.03761525321811,4.60636291678855,3.61210957856226,3.53396390826313,4.97318489087841,4.48250519285922,3.71241528470177
"YKL216W","PIR3","O-glycosylated covalently-bound cell wall protein required for cell wall stability  expression is cell cycle regulated, peaking in M/G1 and also subject to regulation by the cell integrity pathway","1 0 1 1 1 1 0 ",5.97282317105322,6.02118833875197,6.00738017424574,6.12758258978236,5.0808146208501,5.16793079105058,3.97766888511027,2.92075403874631,8.28015934979516,8.41629381912531,8.71948045822787,8.77580919417086,8.49405889626104,8.45004081148553,6.62362021846981,6.51770670919435
"YLR366W","RPL31B","Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl31Ap and has similarity to rat L31 ribosomal protein  associates with the karyopherin Sxm1p  loss of both Rpl31p and Rpl39p confers lethality","1 0 1 1 1 1 1 ",2.54574386199817,3.33639093087799,2.23569541555197,1.48006136022507,2.90096653492291,1.80437578958793,-0.0841846795437047,0.370006252466128,4.42086073103221,4.63046159282098,4.44816935473539,4.53465596386058,4.32380099190725,4.9149153236947,3.79516305402795,4.58883459630113
"YJL047C-A","MRPL49","Mitochondrial ribosomal protein of the large subunit","1 1 0 0 0 0 0 0 0 0 ",5.28230881149567,5.17657169328993,4.22787510764371,4.23279692600499,3.92236952997057,3.29659678758215,2.21600463057349,2.22463579882374,6.48199805774439,6.30957762967855,6.38900557841428,5.98110854831139,7.11087155199182,6.91807767784232,5.8564669463475,5.96372829163981
"YMR128W","TRS130","One of 10 subunits of the transport protein particle (TRAPP) complex of the cis-Golgi which mediates vesicle docking and fusion  involved in ER to Golgi membrane traffic  mutation activates transcription of OCH1","1 1 0 0 0 0 0 0 0 1 ",5.88582856388024,5.98453895313408,5.21526257850221,5.19619394851128,3.63395067387808,3.46119043420132,3.06156577180904,2.3665349649843,6.52852361671018,6.6335706757877,6.57275616059936,6.45816939756976,7.90410997242222,6.93283497127609,6.15977358882637,6.70610965566568
"YHR070W","YIL108W","Putative metalloprotease","1 1 0 0 0 0 0 0 1 ",3.72133099214079,3.95708463638058,3.03858678229609,2.94793299223658,1.85718375835201,1.80437578958793,0.64195246733316,1.45501964044913,3.72428128867383,3.46690986045824,4.1726737490781,4.80416948752463,5.09158373428478,4.85419286626891,3.96131650837169,4.47498610903127
"YJL033W","ARP3","Essential component of the Arp2/3 complex, which is a highly conserved actin nucleation center required for the motility and integrity of actin patches  involved in endocytosis and membrane growth and polarity","1 1 0 0 0 0 0 1 0 0 ",7.99517068747415,7.90243434546592,7.07111322040839,6.83616315482131,4.3685221100968,4.27244899510955,3.73180870752227,2.92075403874631,8.00212239831104,7.84267509705605,8.85175686376711,8.6769097066324,9.00146621945312,9.04647750757116,9.30076401680886,9.42013920156522
"YGR145W","YHR080C","Protein of unknown function that may interact with ribosomes, based on co-purification experiments  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies","1 1 0 0 0 0 0 1 0 1 0 ",8.64057873455871,8.40820469110878,7.63277345145482,7.53202067766265,5.25698865052028,4.7034714810403,4.96265536363721,3.74086237802149,7.92769775966883,8.03037193698126,8.62557945165342,8.06542924030271,9.65320898356889,8.51031623211169,8.68681377505075,8.21014531278519
"YOR309C/YOR310C","CYT1","Cytochrome c1, component of the mitochondrial respiratory chain  expression is regulated by the heme-activated, glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex","1 1 0 0 0 0 0 1 0 1 1 ",10.7246610775294,10.8224046873745,10.0442868135994,10.1060218280116,7.74193109874796,7.04587190236171,7.49606151740579,6.92001419845963,10.0244760556851,10.2868950372234,10.8360964721386,10.3416482995266,11.6337309557242,10.7470839409235,10.9146546741431,10.9255850140434
"YPR112C","MRN1","RNA-binding protein proposed to be involved in translational regulation  binds specific categories of mRNAs, including those that contain upstream open reading frames (uORFs) and internal ribosome entry sites (IRES)","1 1 0 0 0 0 0 1 1 0 0 ",7.14171184611782,7.64110206830483,6.50192380613617,6.23764434553477,4.6468659708621,3.86550575261706,4.13796356095548,4.10718969777706,7.32449234185066,7.25122949229259,7.63597382463037,7.27657935433416,8.42486042386555,7.40451133498752,7.78536139277397,7.92592420022612
"YDR060W","GPI11","ER membrane protein involved in a late step of glycosylphosphatidylinositol (GPI) anchor assembly  involved in the addition of phosphoethanolamine to the multiply mannosylated GPI intermediate  human PIG-Fp is a functional homolog","1 1 0 0 0 0 0 1 1 0 1 ",9.00804517981488,9.33536806710704,8.08807624659597,8.07718771226382,5.858484093674,5.75910612003096,5.96936978945785,6.06590491214315,8.45414032347583,9.03767770052431,8.70643445463103,8.48706329618237,9.78330607707504,9.55568499021125,8.93674517304608,9.59382831850642
"YBL004W","TOS1","Covalently-bound cell wall protein of unknown function  identified as a cell cycle regulated SBF target gene  deletion mutants are highly resistant to treatment with beta-1,3-glucanase  has sequence similarity to YJL171C","1 1 0 0 0 0 0 1 1 1 0 ",7.34563012301732,6.89784519158114,6.27573971512073,6.56303071151124,3.92236952997057,3.1107774862114,3.73180870752227,3.32017060724862,7.11483848668927,7.00564348418977,6.8188930243768,6.5489895495825,6.81885563567017,7.03211383684133,6.85240005864486,7.45634990637758
"YDR398W","SNM1","Subunit of RNase MRP, which cleaves pre-rRNA and has a role in cell cycle-regulated degradation of daughter cell-specific mRNAs  binds to the NME1 RNA subunit of RNase MRP","1 1 0 0 0 0 0 1 1 1 1 0 ",8.14317385487945,8.29303505368278,6.79175504969845,7.02537327374724,4.79698936118996,4.30169929335412,4.90439036728199,4.92016219687237,7.90318873509709,8.0741132336212,8.02027910348572,7.79245624670212,8.60248876830471,8.13612090114036,7.6820154737009,7.87071735399326
"YDL063C","GET3","Guanine nucleotide exchange factor for Gpa1p  amplifies G protein signaling  subunit of the GET complex, which is involved in Golgi to ER trafficking and insertion of proteins into the ER membrane  has low-level ATPase activity","1 1 0 0 0 0 0 1 1 1 1 1 ",6.85155497137814,7.07679290179077,5.60130754541208,5.63210550627162,3.27308827805726,3.1107774862114,3.06156577180904,2.72383264472435,6.69278406576264,6.81256534653196,6.91275191538919,6.84024859961996,6.7824366384614,6.71108436997934,6.41025880778363,6.23252950402446
"YBL028C","FUI1","High affinity uridine permease, localizes to the plasma membrane  also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine  not involved in uracil transport","1 1 0 0 0 0 1 0 0 ",6.06810087425327,5.77160283537997,4.95475951496266,4.36802323706103,2.54123363991155,2.45204065620972,1.48268499093368,1.45501964044913,6.24623616827515,6.57613699821966,6.10074625807101,6.34443909737084,5.67193831316023,5.02919206700587,4.36878120479203,4.69435228080837
"YOR272W","SNC2","Vesicle membrane receptor protein (v-SNARE) involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane  member of the synaptobrevin/VAMP family of R-type v-SNARE proteins","1 1 0 0 0 0 1 0 1 ",5.95868349765988,5.94693422619365,5.1455065026944,3.97475977146272,2.79073019674135,2.73538453909452,2.69986608077352,1.17537860452581,6.01743903046495,6.02259210271479,6.17838782134203,6.1453621586024,5.5900190259298,5.60934265707783,4.36878120479203,4.97124900157431
"YGR245C","TIM13","Mitochondrial intermembrane space protein, forms a complex with Tim8p that delivers a subset of hydrophobic proteins to the TIM22 complex for insertion into the inner membrane","1 1 0 0 0 0 1 1 0 0 0 ",7.39371861713312,7.36513766657104,6.8910075307257,6.51526437260607,5.41397155071232,5.31862425836534,4.18766761043641,3.32017060724862,7.81209229006065,7.6355306965875,7.8086912684184,7.57916651299015,7.66499871690332,7.60209456387046,7.28743635808206,7.33106260230713
"YDL153C","SLC1","1-acyl-sn-glycerol-3-phosphate acyltransferase, catalyzes the acylation of lysophosphatidic acid to form phosphatidic acid, a key intermediate in lipid metabolism  enzymatic activity detected in lipid particles and microsomes","1 1 0 0 0 0 1 1 0 0 1 ",6.52681677729287,6.62373229386986,6.29197327994495,5.95213455502624,5.0808146208501,4.49135849888306,3.16444909233714,2.72383264472435,6.91218887455432,7.13365586980241,7.14965826709449,7.25875075454231,7.32857380354082,7.3723935808981,6.35159564811443,7.06205597021012
"YKL143W","YKT6","Vesicle membrane protein (v-SNARE) with acyltransferase activity  involved in trafficking to and within the Golgi, endocytic trafficking to the vacuole, and vacuolar fusion  membrane localization due to prenylation at the carboxy-terminus","1 1 0 0 0 0 1 1 0 1 ",5.08814645106659,5.3971040374798,4.68659368267088,4.71105466146268,4.16262408336557,2.34371262934557,1.48268499093368,0.370006252466128,6.36380475373551,6.36801705424791,6.36706565815713,6.26628874765704,5.89301147764355,6.27455622142714,5.72398623257594,5.05287746077118
"YKL014C","YJU3","Monoglyceride lipase (MGL), functional ortholog of mammalian MGL, localizes to lipid particles and membranes, also member of the eukaryotic serine hydrolase family","1 1 0 0 0 0 1 1 1 0 ",6.11984720375343,5.3783919456484,4.95475951496266,5.12159331996016,3.63395067387808,3.60891421307723,2.69986608077352,1.89055017161624,6.39427319002968,6.45881607043881,6.29916999898745,6.18366133915081,4.83130703363808,6.07614770541393,6.01607638385461,6.16070063411865
