Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
NR_062410,1021,21ur-829,,0.0,0.0,NA,NA
NR_062414/NR_062415,1026,21ur-3798/21ur-10897,,0.0,0.0,NA,NA
NR_062423,1021,21ur-2133,,1.0,1.0,17.0,1.0
NR_062430,1021,21ur-811,,0.0,0.0,NA,NA
NR_062431/NR_062432,1022,21ur-13007/21ur-2813,,0.0,0.0,NA,NA
NR_062434,1021,21ur-3245,,0.0,0.0,NA,NA
NR_062436,1021,21ur-5291,,0.0,0.0,NA,NA
NR_062437--1-of-2,1160,Y73F8A.1165,,0.0,0.0,NA,NA
NR_062438,1196,Y73F8A.1169,,0.0,0.0,NA,NA
NR_062439/NR_062440,1022,21ur-3017/21ur-8387,,0.0,0.0,NA,NA
NR_062441/NR_062442,1022,21ur-2316/21ur-3989,,0.0,0.0,NA,NA
NM_070443,2537,pqn-91,Protein PQN-91,6.0,6.0,39.5,1.0
NR_062446,1021,21ur-2164,,0.0,0.0,NA,NA
NR_062447,1021,21ur-11724,,0.0,0.0,NA,NA
NM_070444,1958,Y73F8A.10,Protein Y73F8A.10,0.0,0.0,NA,NA
NR_062448,1021,21ur-5681,,0.0,0.0,NA,NA
NR_062450,1021,21ur-833,,0.0,0.0,NA,NA
NR_062451,1021,21ur-5693,,0.0,0.0,NA,NA
NR_062453,1021,21ur-6317,,0.0,0.0,NA,NA
NR_062454,1021,21ur-4545,,0.0,0.0,NA,NA
NR_062455/NR_062456,1022,21ur-2050/21ur-8669,,0.0,0.0,NA,NA
NR_062457,1021,21ur-2155,,0.0,0.0,NA,NA
NR_062458/NR_062459,1022,21ur-4543/21ur-14783,,0.0,0.0,NA,NA
NR_062460,1021,21ur-12803,,0.0,0.0,NA,NA
NR_062461/NR_062462,1024,21ur-11283/21ur-4859,,0.0,0.0,NA,NA
NR_062464,1021,21ur-11357,,0.0,0.0,NA,NA
NR_062465/NR_062466,1022,21ur-12929/21ur-4226,,0.0,0.0,NA,NA
NR_062467,1021,21ur-7160,,0.0,0.0,NA,NA
NR_062468/NR_062469,1024,21ur-8687/21ur-7336,,0.0,0.0,NA,NA
NR_062470/NR_062471,1024,21ur-11072/21ur-6962,,0.0,0.0,NA,NA
NR_062473,1021,21ur-9062,,0.0,0.0,NA,NA
NR_062475,1021,21ur-10652,,0.0,0.0,NA,NA
NR_062476,1021,21ur-7333,,0.0,0.0,NA,NA
NR_062477,1021,21ur-627,,0.0,0.0,NA,NA
NR_062478,1021,21ur-9871,,0.0,0.0,NA,NA
NR_062479,1020,21ur-7596,,0.0,0.0,NA,NA
NR_062483,1021,21ur-2378,,0.0,0.0,NA,NA
NR_062485/NR_062486,1024,21ur-4961/21ur-5058,,0.0,0.0,NA,NA
NM_070445/NR_062491/NR_062492/NR_062495/NR_062496/NR_062497/NR_062498/NR_062499/NR_062500/NR_062503/NR_062512/NR_062513/NR_062515/NR_062519/NR_062520/NR_062521/NR_062523,7922,best-21/21ur-12910/21ur-591/21ur-12767/21ur-10564/21ur-14690/21ur-3430/21ur-8952/21ur-3522/21ur-8848/21ur-15684/21ur-6214/21ur-5617/21ur-3448/21ur-14997/21ur-4029/Y73F8A.1170,Protein BEST-21,2551.0,1742.0,38.7910447761,0.682869462956
NR_062526/NR_062527,1024,21ur-3562/21ur-4805,,1.0,1.0,13.0,1.0
NR_062528,1021,21ur-7100,,2.0,2.0,13.5,1.0
NR_062529,1021,21ur-13416,,0.0,0.0,NA,NA
NR_062530/NR_062531,1022,21ur-1468/21ur-4763,,49.0,34.0,56.0882352941,0.69387755102
NR_062533,1096,Y73F8A.1171,,6.0,5.0,42.0,0.833333333333
NM_001268932/NM_001268931/NR_062535/NR_062536/NR_062537/NR_062540/NR_062541/NR_062542/NR_062543/NR_062544/NR_062545,3041,Y73F8A.13/21ur-932/21ur-11589/21ur-11598/21ur-9984/21ur-2098/21ur-4329/21ur-2919/21ur-5214/21ur-871,"Protein Y73F8A.13, isoform b/Protein Y73F8A.13, isoform a",408.0,390.0,28.241025641,0.955882352941
NR_062546/NR_062547,1024,21ur-15439/21ur-6470,,0.0,0.0,NA,NA
NR_062550,1021,21ur-13562,,0.0,0.0,NA,NA
NR_062552/NR_062553/NR_062554,1025,21ur-14476/21ur-4231/21ur-12316,,0.0,0.0,NA,NA
NR_062557/NR_062558,1021,21ur-10281/21ur-2675,,0.0,0.0,NA,NA
NR_062560,1021,21ur-1609,,0.0,0.0,NA,NA
NR_062562,1021,21ur-3980,,0.0,0.0,NA,NA
NR_062563/NR_062564,1022,21ur-12850/21ur-9290,,0.0,0.0,NA,NA
NR_062565,1021,21ur-5834,,0.0,0.0,NA,NA
NR_062566,1021,21ur-7963,,0.0,0.0,NA,NA
NR_062569,1096,Y73F8A.1164,,3.0,3.0,29.0,1.0
NR_062571/NR_062572,1022,21ur-6298/21ur-15025,,0.0,0.0,NA,NA
NR_062573/NR_062574/NR_062575,1023,21ur-7370/21ur-2360/21ur-11809,,0.0,0.0,NA,NA
NM_070449,1560,Y73F8A.15,Protein Y73F8A.15,279.0,266.0,34.530075188,0.953405017921
NR_062583,1021,21ur-12755,,0.0,0.0,NA,NA
NM_070450,2297,tbx-39,Protein TBX-39,32.0,32.0,29.75,1.0
NR_062587,1021,,,0.0,0.0,NA,NA
NR_062595--2-of-2,1021,21ur-476,,0.0,0.0,NA,NA
NR_062596,1021,21ur-4060,,0.0,0.0,NA,NA
NR_062597,1021,21ur-13734,,0.0,0.0,NA,NA
NR_062598/NR_062599,1022,21ur-14568/21ur-663,,0.0,0.0,NA,NA
NR_062600/NR_062601,1024,21ur-6797/21ur-2071,,0.0,0.0,NA,NA
NR_062611,1021,21ur-10299,,0.0,0.0,NA,NA
NR_062620,1021,21ur-7062,,0.0,0.0,NA,NA
NR_062621/NR_062622,1022,21ur-13839/21ur-1286,,0.0,0.0,NA,NA
NR_062623,1021,21ur-6099,,0.0,0.0,NA,NA
NR_062625,1021,21ur-8544,,0.0,0.0,NA,NA
NM_070452/NR_062630/NR_062631/NR_062635/NR_062637/NR_062638/NR_062639,3744,irld-59/21ur-6366/21ur-10050/21ur-3066/21ur-11785/21ur-3951/21ur-6100,Protein IRLD-59,0.0,0.0,NA,NA
NR_062643,1021,21ur-8097,,0.0,0.0,NA,NA
NR_062645,1021,21ur-2525,,2.0,2.0,47.0,1.0
NR_062646,1020,21ur-13720,,0.0,0.0,NA,NA
NR_062650,1021,21ur-12329,,0.0,0.0,NA,NA
NR_062652/NR_062653,1022,21ur-4331/21ur-15076,,0.0,0.0,NA,NA
NR_062657,1021,21ur-1090,,0.0,0.0,NA,NA
NR_062658/NR_062659,1024,21ur-6326/21ur-8868,,0.0,0.0,NA,NA
NR_062660/NR_062661,1024,21ur-15224/21ur-5155,,0.0,0.0,NA,NA
NR_062662,1021,21ur-4082,,0.0,0.0,NA,NA
NR_062664/NR_062665,1022,21ur-14421/21ur-3902,,0.0,0.0,NA,NA
NR_062667/NR_062668/NR_062669,1024,21ur-14462/21ur-5672/21ur-13996,,0.0,0.0,NA,NA
NR_062670/NR_062671,1025,21ur-12123/21ur-6878,,0.0,0.0,NA,NA
NR_062672,1021,21ur-5455,,0.0,0.0,NA,NA
NR_062673,1021,21ur-8095,,0.0,0.0,NA,NA
NR_062674,1021,21ur-9578,,0.0,0.0,NA,NA
NR_062676,1021,21ur-675,,0.0,0.0,NA,NA
NR_062678/NR_062679/NR_062680,1027,21ur-14032/21ur-9167/21ur-3284,,0.0,0.0,NA,NA
NR_062682/NR_062683,1022,21ur-1404/21ur-10692,,0.0,0.0,NA,NA
NR_062685,1021,21ur-10154,,0.0,0.0,NA,NA
NR_062686,1021,21ur-6274,,0.0,0.0,NA,NA
NR_062691,1021,21ur-2359,,0.0,0.0,NA,NA
NR_062692,1021,21ur-11374,,0.0,0.0,NA,NA
NR_062697/NR_062698,1024,21ur-3178/21ur-12044,,0.0,0.0,NA,NA
NR_062699,1021,21ur-7615,,0.0,0.0,NA,NA
NR_062702,1021,21ur-6502,,0.0,0.0,NA,NA
NR_062705,1021,21ur-1476,,0.0,0.0,NA,NA
NR_062710/NR_062711/NR_062712,1025,21ur-12860/21ur-1639/21ur-14164,,1.0,1.0,7.0,1.0
NR_062717/NR_062718,1022,21ur-12139/21ur-3441,,0.0,0.0,NA,NA
NR_062723/NR_062724,1024,21ur-3850/21ur-8131,,0.0,0.0,NA,NA
NR_062725/NR_062726,1024,21ur-2772/21ur-14308,,1.0,0.0,NA,0.0
NM_070453/NR_062730/NR_062735/NR_062736/NR_062739/NR_062740/NR_062741/NR_062742/NR_062744/NR_062745/NR_062746/NR_062747/NR_062748/NR_062749/NR_062750/NR_062751/NR_062752/NR_062753,7400,cpna-4/21ur-15160/21ur-13500/21ur-1348/21ur-5711/21ur-3167/21ur-14339/21ur-1590/21ur-14432/21ur-6473/21ur-2346/21ur-4765/21ur-4196/21ur-3300/21ur-2180/21ur-6768/21ur-14296/21ur-6693,Protein CPNA-4,8.0,1.0,99.0,0.125
NR_062766/NR_062767,1022,21ur-13829/21ur-13947,,70.0,49.0,52.2857142857,0.7
NR_062774/NR_062775,1024,21ur-922/21ur-14641,,0.0,0.0,NA,NA
NR_062776,1021,21ur-1130,,0.0,0.0,NA,NA
NR_062779,1021,21ur-5336,,0.0,0.0,NA,NA
NR_062783,1021,21ur-5846,,0.0,0.0,NA,NA
NR_062784,1021,21ur-11258,,0.0,0.0,NA,NA
NR_062785,1021,21ur-2613,,0.0,0.0,NA,NA
NR_062788,1021,21ur-7467,,0.0,0.0,NA,NA
NR_062789,1021,21ur-1490,,0.0,0.0,NA,NA
NR_062790,1021,21ur-14082,,0.0,0.0,NA,NA
NR_062791,1021,21ur-3057,,0.0,0.0,NA,NA
NR_062792,1021,21ur-14940,,0.0,0.0,NA,NA
NR_062793,1021,21ur-10787,,0.0,0.0,NA,NA
NR_062797,1021,21ur-7329,,0.0,0.0,NA,NA
NM_070454/NR_062798/NR_062800/NR_062801/NR_062802,4155,Y73F8A.20/21ur-14000/21ur-13248/21ur-3573/21ur-13736,Protein Y73F8A.20,261.0,254.0,41.0196850394,0.973180076628
NR_062803,1021,21ur-3412,,5.0,3.0,44.6666666667,0.6
NR_062808,1021,21ur-6769,,0.0,0.0,NA,NA
NR_062811,1021,21ur-6871,,0.0,0.0,NA,NA
NR_062813,1021,21ur-14511,,0.0,0.0,NA,NA
NR_062814,1021,21ur-3147,,0.0,0.0,NA,NA
NR_062815,1021,21ur-982,,0.0,0.0,NA,NA
NR_062817,1021,21ur-3758,,0.0,0.0,NA,NA
NR_062819,1021,21ur-12067,,0.0,0.0,NA,NA
NR_062821/NR_062822,1022,21ur-2688/21ur-8471,,0.0,0.0,NA,NA
NR_062826,1021,21ur-11805,,0.0,0.0,NA,NA
NR_062830,1021,21ur-323,,0.0,0.0,NA,NA
NR_062831/NR_062832,1022,21ur-12805/21ur-11046,,0.0,0.0,NA,NA
NR_062837/NR_062838/NR_062839,1025,21ur-10068/21ur-4690/21ur-992,,0.0,0.0,NA,NA
NR_062840/NR_062841,1022,21ur-10319/21ur-492,,1.0,1.0,32.0,1.0
NR_062845,1021,21ur-8405,,0.0,0.0,NA,NA
NR_062850/NR_062851,1022,21ur-14436/21ur-4781,,1.0,1.0,93.0,1.0
NR_062857,1021,21ur-2135,,0.0,0.0,NA,NA
NR_062860,1020,21ur-1655,,0.0,0.0,NA,NA
NR_062861,1021,21ur-11083,,0.0,0.0,NA,NA
NR_062863/NR_062864,1024,21ur-10411/21ur-4564,,0.0,0.0,NA,NA
NR_062865,1020,21ur-6860,,1.0,1.0,56.0,1.0
NR_062867,1020,21ur-5252,,1.0,1.0,57.0,1.0
NR_062868/NR_062869,1022,21ur-5251/21ur-4752,,0.0,0.0,NA,NA
NR_062875,1021,21ur-7379,,0.0,0.0,NA,NA
NR_062876/NR_062877,1025,21ur-5661/21ur-12537,,0.0,0.0,NA,NA
NR_062878,1021,21ur-404,,0.0,0.0,NA,NA
NR_062879,1021,21ur-8713,,0.0,0.0,NA,NA
NR_062884,1021,21ur-2502,,0.0,0.0,NA,NA
NR_062886,1021,21ur-8035,,0.0,0.0,NA,NA
NR_062889,1021,21ur-1899,,0.0,0.0,NA,NA
NR_062890,1021,21ur-12689,,0.0,0.0,NA,NA
NR_062891,1021,21ur-956,,10.0,0.0,NA,0.0
NR_062892/NR_062893,1024,21ur-15434/21ur-271,,0.0,0.0,NA,NA
NR_062894/NR_062895,1022,21ur-10970/21ur-4901,,1.0,1.0,56.0,1.0
NR_062900/NR_062901,1024,21ur-3150/21ur-192,,0.0,0.0,NA,NA
NR_062902,1021,21ur-3625,,0.0,0.0,NA,NA
NM_070455/NM_001276894/NR_101983/NR_062912/NR_062913/NR_062920--2-of-2/NR_062921/NR_062923/NR_062924/NR_062928/NR_062929/NR_062930,7828,nhr-5/21ur-4128/21ur-4022/21ur-7607/21ur-13438/21ur-11870/21ur-8947/21ur-2994/21ur-13347/21ur-5451,"Protein NHR-5, isoform a/Protein NHR-5, isoform c",154.0,109.0,52.0183486239,0.707792207792
NR_062936,1021,21ur-9229,,0.0,0.0,NA,NA
NR_062941/NR_062942/NR_062943,1026,21ur-13721/21ur-3819/21ur-14966,,5.0,5.0,39.0,1.0
NR_062949,1021,21ur-1222,,8.0,7.0,7.28571428571,0.875
NR_062951,1021,21ur-8867,,0.0,0.0,NA,NA
NR_062954/NR_062955/NR_062956,1029,21ur-5182/21ur-850/21ur-13322,,0.0,0.0,NA,NA
NR_062957,1021,21ur-11342,,0.0,0.0,NA,NA
NR_062958/NR_062959,1022,21ur-13923/21ur-5558,,0.0,0.0,NA,NA
NR_062960/NR_062961,1021,21ur-6330/21ur-14943,,0.0,0.0,NA,NA
NR_062964,1021,21ur-8351,,0.0,0.0,NA,NA
NR_062969,1021,21ur-9196,,0.0,0.0,NA,NA
NR_062973--2-of-2,1021,21ur-1511,,0.0,0.0,NA,NA
NR_062975--2-of-2,1021,21ur-1503,,0.0,0.0,NA,NA
NR_062976--2-of-2,1021,21ur-4436,,0.0,0.0,NA,NA
NR_062977--2-of-2,1021,21ur-1400,,0.0,0.0,NA,NA
NR_062978--2-of-2,1021,21ur-3283,,0.0,0.0,NA,NA
NR_062979--2-of-2,1021,21ur-306,,0.0,0.0,NA,NA
NR_062982,1021,21ur-8291,,0.0,0.0,NA,NA
NR_062986/NR_062987,1024,21ur-12523/21ur-4608,,0.0,0.0,NA,NA
NR_062988/NR_062989,1023,21ur-1464/21ur-4881,,0.0,0.0,NA,NA
NR_062992,1020,21ur-613,,0.0,0.0,NA,NA
NR_062994,1021,21ur-546,,0.0,0.0,NA,NA
NR_062995/NR_062996,1024,21ur-12510/21ur-4110,,0.0,0.0,NA,NA
NR_062997,1021,21ur-7260,,0.0,0.0,NA,NA
NR_062998,1021,21ur-3266,,0.0,0.0,NA,NA
NR_063000,1021,21ur-12425,,0.0,0.0,NA,NA
NR_063001,1021,21ur-6034,,0.0,0.0,NA,NA
NR_063003/NR_063004,1024,21ur-5349/21ur-12426,,0.0,0.0,NA,NA
NR_063009,1021,21ur-7411,,0.0,0.0,NA,NA
NR_063010,1021,21ur-11133,,0.0,0.0,NA,NA
NR_063012,1021,21ur-602,,111.0,108.0,60.037037037,0.972972972973
NR_063013,1021,21ur-2607,,0.0,0.0,NA,NA
NR_063018,1021,21ur-4633,,0.0,0.0,NA,NA
NR_063024,1021,21ur-7082,,0.0,0.0,NA,NA
NR_063028,1021,21ur-1901,,0.0,0.0,NA,NA
NR_063030,1021,21ur-11446,,0.0,0.0,NA,NA
NR_063031,1021,21ur-13174,,0.0,0.0,NA,NA
NR_063033,1021,21ur-7840,,0.0,0.0,NA,NA
NR_063034,1021,21ur-13768,,0.0,0.0,NA,NA
NM_070460,1617,Y73F8A.27,Protein Y73F8A.27,5461.0,1799.0,36.8287937743,0.3294268449
NM_070461,4324,Y73F8A.26,Protein Y73F8A.26,1014.0,649.0,34.6687211094,0.640039447732
NR_063037,1021,21ur-4291,,66.0,53.0,42.320754717,0.80303030303
NR_063039,1021,21ur-7385,,33.0,31.0,30.3870967742,0.939393939394
NR_063040,1021,21ur-2667,,16.0,16.0,56.875,1.0
NR_063042/NR_063043,1022,21ur-14086/21ur-8363,,0.0,0.0,NA,NA
NR_063044,1021,21ur-2219,,0.0,0.0,NA,NA
NR_063049,1021,21ur-14335,,0.0,0.0,NA,NA
NR_063050,1021,21ur-3944,,0.0,0.0,NA,NA
NR_063054,1021,21ur-6894,,2.0,2.0,13.0,1.0
NR_063055--2-of-2,1021,21ur-2973,,0.0,0.0,NA,NA
NR_063057,1021,21ur-1920,,0.0,0.0,NA,NA
NR_063058,1021,21ur-6017,,0.0,0.0,NA,NA
NR_063059,1021,21ur-1119,,2.0,2.0,78.5,1.0
NR_063064,1021,21ur-6329,,0.0,0.0,NA,NA
NR_063079,1021,21ur-14035,,0.0,0.0,NA,NA
NR_063085,1021,21ur-11293,,0.0,0.0,NA,NA
NR_063086,1021,21ur-10854,,0.0,0.0,NA,NA
NR_063091,1021,21ur-502,,0.0,0.0,NA,NA
NR_063092/NR_063093/NR_063094,1025,21ur-12087/21ur-10417/21ur-6772,,0.0,0.0,NA,NA
NR_063095,1021,21ur-10955,,0.0,0.0,NA,NA
NR_063096,1021,21ur-392,,0.0,0.0,NA,NA
NR_063098/NR_063099,1022,21ur-14423/21ur-3739,,0.0,0.0,NA,NA
NR_063101,1020,21ur-7704,,9.0,9.0,63.8888888889,1.0
NR_063107,1021,21ur-7927,,0.0,0.0,NA,NA
NR_063109/NR_063110,1021,21ur-9788/21ur-6654,,0.0,0.0,NA,NA
NR_063113,1021,21ur-5961,,2.0,0.0,NA,0.0
NR_063114,1021,21ur-8063,,0.0,0.0,NA,NA
NR_063115,1021,21ur-511,,0.0,0.0,NA,NA
NR_063116,1021,21ur-5633,,2.0,0.0,NA,0.0
NR_063118,1021,21ur-7422,,0.0,0.0,NA,NA
NR_063127,1021,21ur-5732,,0.0,0.0,NA,NA
NR_063130,1021,21ur-3970,,5.0,0.0,NA,0.0
NR_063140/NR_063141,1022,21ur-9374/21ur-14017,,0.0,0.0,NA,NA
NM_001268937/NM_001268936/NR_063143/NR_063151/NR_063152/NR_063153/NR_063157/NR_063160/NR_063162/NR_063163/NR_063165/NR_063166/NR_063167/NR_063168/NR_063169/NR_063170/NR_063171/NR_063172/NR_063173/NR_063174/NR_063176/NR_063177/NR_063180/NR_063181/NR_063182,14394,acr-24/21ur-8210/21ur-11831/21ur-8335/21ur-5263/21ur-7018/21ur-8900/21ur-12948/21ur-5715/21ur-7266/21ur-13895/21ur-2529/21ur-2011/21ur-10327/21ur-2536/Y73F8A.1166/21ur-8705/21ur-5154/21ur-8758/21ur-10733/21ur-8376/21ur-11918/21ur-12058/21ur-6232,"Protein ACR-24, isoform a/Protein ACR-24, isoform b",60.0,46.0,33.8695652174,0.766666666667
NM_070467,6438,Y73F8A.33,Protein Y73F8A.33,8.0,6.0,35.3333333333,0.75
NR_101984,3171,anr-3,,5.0,1.0,12.0,0.2
NR_063198,1021,21ur-1883,,0.0,0.0,NA,NA
NR_063202/NR_063203,1022,21ur-9369/21ur-7872,,0.0,0.0,NA,NA
NR_063204/NR_063205,1024,21ur-2365/21ur-6345,,0.0,0.0,NA,NA
NR_063206,1021,21ur-798,,0.0,0.0,NA,NA
NR_063207,1021,21ur-1508,,0.0,0.0,NA,NA
NR_063208,1021,21ur-7759,,0.0,0.0,NA,NA
NR_063209/NR_063210,1024,21ur-3732/21ur-2538,,0.0,0.0,NA,NA
NR_063212,1021,21ur-3215,,0.0,0.0,NA,NA
NR_063213/NR_063214/NR_063215,1029,21ur-3366/21ur-516/21ur-10370,,0.0,0.0,NA,NA
NR_063216/NR_063217,1022,21ur-7091/21ur-11171,,0.0,0.0,NA,NA
NR_063218,1021,21ur-2139,,0.0,0.0,NA,NA
NR_063221,1021,21ur-8391,,0.0,0.0,NA,NA
NR_063223,1021,21ur-6667,,0.0,0.0,NA,NA
NR_063224/NR_063225,1024,21ur-4300/21ur-12494,,0.0,0.0,NA,NA
NR_063226,1021,21ur-9661,,0.0,0.0,NA,NA
NR_063229,1021,21ur-14957,,0.0,0.0,NA,NA
NR_063240,1021,21ur-437,,0.0,0.0,NA,NA
NR_063241/NR_063242,1025,21ur-7662/21ur-15092,,0.0,0.0,NA,NA
NR_063249,1021,21ur-4028,,0.0,0.0,NA,NA
NR_063250/NR_063251,1024,21ur-2583/21ur-3196,,0.0,0.0,NA,NA
NR_063256,1021,21ur-13888,,0.0,0.0,NA,NA
NR_063257,1021,21ur-8474,,0.0,0.0,NA,NA
NR_063258,1021,21ur-8230,,0.0,0.0,NA,NA
NR_063259,1021,21ur-7244,,0.0,0.0,NA,NA
NR_063262/NR_063263/NR_063264/NR_063265/NR_063266,1026,21ur-7987/21ur-10868/21ur-12177/21ur-14409/21ur-3124,,0.0,0.0,NA,NA
NR_063268,1021,21ur-2939,,0.0,0.0,NA,NA
NR_063271,1021,21ur-10700,,0.0,0.0,NA,NA
NR_063273/NR_063274/NR_063275,1025,21ur-12133/21ur-134/21ur-7594,,1.0,1.0,53.0,1.0
NR_063278,1021,21ur-1903,,1.0,1.0,74.0,1.0
NR_063280,1021,21ur-12851,,0.0,0.0,NA,NA
NR_063289/NR_063290,1022,21ur-10043/21ur-3118,,0.0,0.0,NA,NA
NR_063301,1021,21ur-13994,,0.0,0.0,NA,NA
NR_063309,1021,21ur-7955,,0.0,0.0,NA,NA
NR_063311,1021,21ur-12156,,0.0,0.0,NA,NA
NR_063314,1021,21ur-9541,,0.0,0.0,NA,NA
NR_063316,1021,21ur-8337,,0.0,0.0,NA,NA
NR_063318,1021,21ur-13989,,0.0,0.0,NA,NA
NR_063332,1021,21ur-12053,,0.0,0.0,NA,NA
NR_063333,1021,21ur-5283,,0.0,0.0,NA,NA
NR_063334,1021,21ur-4874,,0.0,0.0,NA,NA
NR_063339,1021,21ur-1145,,0.0,0.0,NA,NA
NR_063343/NR_063344,1023,21ur-1161/21ur-15007,,0.0,0.0,NA,NA
NR_063345,1021,21ur-3553,,0.0,0.0,NA,NA
NR_063349,1021,21ur-11611,,1.0,1.0,28.0,1.0
NR_063362,1021,21ur-8326,,0.0,0.0,NA,NA
NR_063371/NR_063372/NR_063373,1024,21ur-15210/21ur-14492/21ur-944,,0.0,0.0,NA,NA
NR_063374/NR_063375/NR_063376,1026,21ur-2361/21ur-1645/21ur-12119,,0.0,0.0,NA,NA
NR_063379/NR_063380,1027,21ur-4306/21ur-10403,,0.0,0.0,NA,NA
NR_063381/NR_063382/NR_063383,1025,21ur-11483/21ur-10748/21ur-6146,,0.0,0.0,NA,NA
NR_063384/NR_063385,1029,21ur-11521/21ur-5788,,0.0,0.0,NA,NA
NR_063386/NR_063387/NR_063388/NR_063389,1025,21ur-10617/21ur-7071/21ur-12127/21ur-5832,,0.0,0.0,NA,NA
NR_063392,1021,21ur-4785,,0.0,0.0,NA,NA
NR_063400,1021,21ur-14270,,0.0,0.0,NA,NA
NR_063405,1021,21ur-3279,,0.0,0.0,NA,NA
NR_063407,1021,21ur-8373,,0.0,0.0,NA,NA
NR_063411/NR_063412,1022,21ur-7986/21ur-12649,,0.0,0.0,NA,NA
NR_063413,1021,21ur-4163,,4.0,0.0,NA,0.0
NM_070474--1-of-2/NM_070471--1-of-2,2076,pqn-79/pqn-76,Protein PQN-79/Protein PQN-76,0.0,0.0,NA,NA
NR_063419,1021,21ur-9333,,0.0,0.0,NA,NA
NR_063425,1021,21ur-3773,,0.0,0.0,NA,NA
NR_063428,1021,21ur-127,,0.0,0.0,NA,NA
NR_063430,1021,21ur-131,,0.0,0.0,NA,NA
NR_063431,1021,21ur-6850,,0.0,0.0,NA,NA
NM_001268943/NR_063433/NR_063434,2570,Y105C5A.508/21ur-10984/21ur-2817,Protein Y105C5A.508,0.0,0.0,NA,NA
NR_063437,1021,21ur-9790,,0.0,0.0,NA,NA
NR_063438,1021,21ur-1549,,7.0,6.0,37.1666666667,0.857142857143
NR_063445/NR_063446,1022,21ur-7829/21ur-6487,,0.0,0.0,NA,NA
NR_063447/NR_063448,1024,21ur-10322/21ur-10669,,0.0,0.0,NA,NA
NR_063449,1021,21ur-7213,,0.0,0.0,NA,NA
NR_063450,1021,21ur-12142,,0.0,0.0,NA,NA
NR_063454,1021,21ur-3842,,0.0,0.0,NA,NA
NR_063455,1021,21ur-11076,,0.0,0.0,NA,NA
NR_063459,1021,21ur-14831,,0.0,0.0,NA,NA
NR_063463--2-of-2,1021,21ur-10840,,1.0,0.0,NA,0.0
NM_070472,2076,abu-5,Protein ABU-5,3.0,0.0,NA,0.0
NR_063466/NR_063467,1023,21ur-7610/21ur-4222,,1.0,1.0,47.0,1.0
NR_063468--3-of-3,1150,Y105C5A.1278,,0.0,0.0,NA,NA
NR_063469--2-of-2,1235,Y105C5A.1279,,5.0,1.0,108.0,0.2
NM_070474--2-of-2/NM_070471--2-of-2,2076,pqn-79/pqn-76,Protein PQN-79/Protein PQN-76,0.0,0.0,NA,NA
NR_063472,1021,21ur-13547,,0.0,0.0,NA,NA
NR_063473,1020,21ur-1721,,0.0,0.0,NA,NA
NR_063483/NR_063484,1025,21ur-13419/21ur-2308,,2.0,0.0,NA,0.0
NR_063488/NR_063489,1021,21ur-5265/21ur-1514,,0.0,0.0,NA,NA
NR_063490,1021,21ur-7174,,0.0,0.0,NA,NA
NR_063491,1021,21ur-6882,,2.0,2.0,94.5,1.0
NR_063492,1083,Y105C5A.1277,,0.0,0.0,NA,NA
NR_063493,1021,21ur-9767,,0.0,0.0,NA,NA
NR_063494,1021,21ur-9431,,0.0,0.0,NA,NA
NR_063497/NR_063498,1024,21ur-13528/21ur-6250,,0.0,0.0,NA,NA
NR_063499/NR_063500,1022,21ur-12706/21ur-1158,,0.0,0.0,NA,NA
NR_063501/NR_063502/NR_063503,1025,21ur-4560/21ur-3929/21ur-7698,,0.0,0.0,NA,NA
NR_063504,1021,21ur-1043,,0.0,0.0,NA,NA
NR_063505/NR_063506,1022,21ur-8821/21ur-1951,,0.0,0.0,NA,NA
NR_063507/NR_063508,1022,21ur-94/21ur-13176,,0.0,0.0,NA,NA
NR_063509/NR_063510,1022,21ur-10244/21ur-2579,,0.0,0.0,NA,NA
NR_063512,1021,21ur-9854,,0.0,0.0,NA,NA
NR_063513,1021,21ur-1695,,0.0,0.0,NA,NA
NR_063514--2-of-2,1021,21ur-1174,,0.0,0.0,NA,NA
NR_063515--2-of-2,1021,21ur-4472,,0.0,0.0,NA,NA
NR_063516,1021,21ur-6264,,0.0,0.0,NA,NA
NR_063517,1021,21ur-4458,,3.0,3.0,40.3333333333,1.0
NR_063527,1021,21ur-11581,,0.0,0.0,NA,NA
NR_063531,1021,21ur-4903,,0.0,0.0,NA,NA
NR_063532,1021,21ur-4730,,0.0,0.0,NA,NA
NR_063533,1021,21ur-8359,,0.0,0.0,NA,NA
NR_063534,1021,21ur-801,,4.0,3.0,16.6666666667,0.75
NR_063547,1021,21ur-5562,,0.0,0.0,NA,NA
NR_063561,1021,21ur-5471,,0.0,0.0,NA,NA
NR_063562/NR_063563,1022,21ur-14321/21ur-703,,0.0,0.0,NA,NA
NR_063564,1021,21ur-10400,,0.0,0.0,NA,NA
NR_063566,1021,21ur-8334,,0.0,0.0,NA,NA
NR_063574,1020,21ur-9194,,0.0,0.0,NA,NA
NR_063582,1021,21ur-3639,,0.0,0.0,NA,NA
NR_063583/NR_063584,1024,21ur-14655/21ur-4797,,0.0,0.0,NA,NA
NR_063586/NR_063587/NR_063588,1028,21ur-11819/21ur-9075/21ur-15393,,0.0,0.0,NA,NA
NR_063591/NR_063592,1022,21ur-9544/21ur-13932,,1.0,0.0,NA,0.0
