Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
NM_001028446/NM_001028445/NM_001028444/NR_053973/NR_053975,3290,ehn-3/21ur-4181/21ur-4253,"Protein EHN-3, isoform c/Protein EHN-3, isoform b/Protein EHN-3, isoform a",4.0,4.0,85.0,1.0
NR_053985,1021,21ur-1191,,0.0,0.0,NA,NA
NR_053986,1021,21ur-12497,,0.0,0.0,NA,NA
NR_053987,1021,21ur-665,,0.0,0.0,NA,NA
NR_053990,1021,21ur-7466,,0.0,0.0,NA,NA
NR_053994/NR_053995,1022,21ur-15250/21ur-5737,,0.0,0.0,NA,NA
NR_053996,1021,21ur-10389,,0.0,0.0,NA,NA
NR_053999,1021,21ur-5098,,0.0,0.0,NA,NA
NR_054006,1021,21ur-7242,,0.0,0.0,NA,NA
NR_054009/NR_054008,1021,21ur-11929/21ur-580,,0.0,0.0,NA,NA
NR_054010,1021,21ur-13116,,0.0,0.0,NA,NA
NR_054014,1021,21ur-15601,,0.0,0.0,NA,NA
NR_054018,1021,21ur-14955,,0.0,0.0,NA,NA
NR_054020,1021,21ur-12663,,0.0,0.0,NA,NA
NR_054022,1020,21ur-4386,,0.0,0.0,NA,NA
NR_054025,1021,21ur-1392,,0.0,0.0,NA,NA
NR_054026,1021,21ur-12561,,0.0,0.0,NA,NA
NR_054028/NR_054027,1021,21ur-12738/21ur-7147,,0.0,0.0,NA,NA
NR_054029,1021,21ur-2968,,0.0,0.0,NA,NA
NR_054030,1021,21ur-8730,,0.0,0.0,NA,NA
NR_054033,1021,21ur-495,,0.0,0.0,NA,NA
NR_054034,1021,21ur-1841,,0.0,0.0,NA,NA
NR_054035,1021,21ur-7207,,0.0,0.0,NA,NA
NR_054036,1021,21ur-8930,,0.0,0.0,NA,NA
NR_054038,1021,21ur-14480,,0.0,0.0,NA,NA
NR_054039,1021,21ur-1230,,0.0,0.0,NA,NA
NR_054040,1021,21ur-6844,,0.0,0.0,NA,NA
NR_054041,1021,21ur-6847,,0.0,0.0,NA,NA
NR_054042,1021,21ur-10368,,0.0,0.0,NA,NA
NR_054044,1021,21ur-5482,,0.0,0.0,NA,NA
NR_054052,1021,21ur-10544,,0.0,0.0,NA,NA
NR_054053,1020,21ur-9389,,0.0,0.0,NA,NA
NR_054054,1021,21ur-7218,,0.0,0.0,NA,NA
NR_054055/NR_054056,1025,21ur-7491/21ur-11659,,0.0,0.0,NA,NA
NR_054058/NR_054059,1024,21ur-11647/21ur-9495,,0.0,0.0,NA,NA
NR_054060,1021,21ur-5540,,0.0,0.0,NA,NA
NM_068410,2248,Y4C6A.3,Protein Y4C6A.3,350.0,336.0,46.8005952381,0.96
NM_068412,2775,Y52D5A.2,Protein Y52D5A.2,89.0,86.0,60.5697674419,0.966292134831
NM_068415,3338,T11F8.4,Protein T11F8.4,72.0,60.0,48.5333333333,0.833333333333
NR_054062,1021,21ur-7008,,0.0,0.0,NA,NA
NR_054065--2-of-2,1021,21ur-369,,26.0,17.0,37.5882352941,0.653846153846
NR_054066,1021,21ur-10606,,0.0,0.0,NA,NA
NM_068418,3021,B0273.3,Protein B0273.3,154.0,142.0,44.9014084507,0.922077922078
NM_001268343,1574,B0273.115,Protein B0273.115,11.0,10.0,51.1,0.909090909091
NR_054069,1021,21ur-8002,,0.0,0.0,NA,NA
NR_054072/NR_054071,1021,21ur-14481/21ur-5240,,0.0,0.0,NA,NA
NR_054074,1057,B0273.111,,5.0,5.0,56.4,1.0
NM_068422/NR_054078/NR_054081/NR_054082/NR_054085/NM_068421/NR_054089/NR_054090/NR_054093/NR_054094/NR_054096/NR_054097/NR_054099/NR_054100/NR_054106/NR_054111/NR_054112/NR_054113/NR_054114/NR_054117/NR_054118/NR_054119/NR_054127/NR_054128/NR_054129/NR_054130/NR_054131/NR_054134/NR_054135/NR_054136/NR_054137,21335,unc-5/21ur-13592/21ur-13158/21ur-4213/21ur-13165/21ur-6375/21ur-9685/21ur-12646/21ur-2258/21ur-883/21ur-10359/21ur-9596/21ur-13995/21ur-67/B0273.112/21ur-9060/21ur-11798/21ur-4907/21ur-15223/21ur-11950/21ur-9552/21ur-1966/21ur-10540/21ur-6820/21ur-10504/21ur-2114/21ur-9747/21ur-1677/21ur-9893/21ur-7041,"Protein UNC-5, isoform a/Protein UNC-5, isoform b",945.0,915.0,38.9857923497,0.968253968254
NR_054139,1021,21ur-293,,0.0,0.0,NA,NA
NR_054140,1021,21ur-11752,,0.0,0.0,NA,NA
NR_054146/NR_054147,1024,21ur-3310/21ur-886,,0.0,0.0,NA,NA
NR_054151,1021,21ur-1156,,0.0,0.0,NA,NA
NR_054152/NR_054153,1024,21ur-3197/21ur-2682,,0.0,0.0,NA,NA
NR_054156/NR_054157,1022,21ur-5892/21ur-11919,,0.0,0.0,NA,NA
NR_054158,1021,21ur-13714,,0.0,0.0,NA,NA
NR_054159,1201,B0273.114,,0.0,0.0,NA,NA
NR_054168,1021,21ur-6547,,0.0,0.0,NA,NA
NR_054169,1021,21ur-2426,,0.0,0.0,NA,NA
NR_054170/NR_054171,1022,21ur-6652/21ur-11401,,0.0,0.0,NA,NA
NR_054173,1021,21ur-8298,,7.0,7.0,80.4285714286,1.0
NR_054178/NR_054179/NR_054180,1025,21ur-13568/21ur-8371/21ur-11970,,1.0,1.0,17.0,1.0
NR_054183,1021,21ur-8480,,0.0,0.0,NA,NA
NR_054184,1021,21ur-6393,,0.0,0.0,NA,NA
NR_054185/NR_054186,1022,21ur-7715/21ur-14469,,0.0,0.0,NA,NA
NR_054187/NR_054188,1025,21ur-6570/21ur-14593,,0.0,0.0,NA,NA
NM_068423/NM_068424,5453,fem-1,"Protein FEM-1, isoform a/Protein FEM-1, isoform b",884.0,854.0,41.5351288056,0.966063348416
NR_054193,1021,21ur-3255,,0.0,0.0,NA,NA
NR_054194,1021,21ur-7586,,0.0,0.0,NA,NA
NR_054195,1021,21ur-9498,,0.0,0.0,NA,NA
NR_054198,1021,21ur-9840,,1.0,0.0,NA,0.0
NR_054199,1021,21ur-6620,,0.0,0.0,NA,NA
NR_054200/NR_054201,1022,21ur-8162/21ur-11442,,0.0,0.0,NA,NA
NR_054206,1021,21ur-4713,,0.0,0.0,NA,NA
NR_054207,1021,21ur-3329,,0.0,0.0,NA,NA
NR_054208,1021,21ur-1860,,0.0,0.0,NA,NA
NR_054210,1021,21ur-8478,,0.0,0.0,NA,NA
NR_054213,1021,21ur-12768,,0.0,0.0,NA,NA
NR_054215,1021,21ur-7122,,0.0,0.0,NA,NA
NM_068430/NR_054216/NR_054217/NR_054221/NR_054222/NR_054223/NR_054224/NR_054225/NR_054226,7845,T12E12.6/21ur-3581/21ur-838/21ur-6931/21ur-10424/21ur-3837/21ur-2804/21ur-8072/21ur-11534,Protein T12E12.6,283.0,281.0,43.5836298932,0.992932862191
NR_054230,1021,21ur-13733,,0.0,0.0,NA,NA
NR_054236,1021,21ur-12725,,0.0,0.0,NA,NA
NR_054238,1021,21ur-3868,,0.0,0.0,NA,NA
NR_054242/NR_054243,1024,21ur-11543/21ur-6078,,0.0,0.0,NA,NA
NR_054244,1021,21ur-8837,,0.0,0.0,NA,NA
NR_101918,1222,linc-50,,14.0,14.0,52.7142857143,1.0
NR_054247,1021,21ur-4563,,0.0,0.0,NA,NA
NR_054252/NR_054253,1022,21ur-5035/21ur-12740,,1.0,1.0,26.0,1.0
NR_054254/NR_054255,1022,21ur-3446/21ur-14540,,0.0,0.0,NA,NA
NR_054256,1020,21ur-4006,,0.0,0.0,NA,NA
NR_054257,1021,21ur-9220,,0.0,0.0,NA,NA
NR_054258,1021,21ur-4144,,0.0,0.0,NA,NA
NR_054260,1021,21ur-5253,,0.0,0.0,NA,NA
NR_054261,1021,21ur-10155,,0.0,0.0,NA,NA
NR_054262,1021,21ur-15149,,0.0,0.0,NA,NA
NR_054263,1021,21ur-6774,,0.0,0.0,NA,NA
NR_054265,1021,21ur-735,,0.0,0.0,NA,NA
NR_054268,1021,21ur-9930,,0.0,0.0,NA,NA
NR_054269,1021,21ur-2239,,0.0,0.0,NA,NA
NR_054272,1021,21ur-2236,,0.0,0.0,NA,NA
NR_054273,1021,21ur-11955,,4.0,4.0,16.0,1.0
NR_054274,1021,21ur-7967,,0.0,0.0,NA,NA
NR_054279,1021,21ur-4736,,2.0,1.0,90.0,0.5
NR_054280/NR_054281,1025,21ur-15513/21ur-11510,,0.0,0.0,NA,NA
NR_054282,1021,21ur-7239,,0.0,0.0,NA,NA
NR_054283/NR_054284,1025,21ur-7186/21ur-8986,,0.0,0.0,NA,NA
NR_054285,1021,21ur-6647,,0.0,0.0,NA,NA
NR_054286,1021,21ur-9458,,0.0,0.0,NA,NA
NR_054289,1021,21ur-5992,,1.0,1.0,20.0,1.0
NR_054290,1021,21ur-10612,,0.0,0.0,NA,NA
NR_054292,1021,21ur-7639,,0.0,0.0,NA,NA
NR_054294,1057,F26D12.99,,0.0,0.0,NA,NA
NR_054297,1021,21ur-6499,,0.0,0.0,NA,NA
NR_054298,1021,21ur-9639,,0.0,0.0,NA,NA
NR_054299,1021,21ur-11063,,0.0,0.0,NA,NA
NR_054302,1021,21ur-4099,,0.0,0.0,NA,NA
NR_054305/NR_054306,1024,21ur-4721/21ur-7646,,0.0,0.0,NA,NA
NR_054309,1021,21ur-5149,,0.0,0.0,NA,NA
NR_054312,1021,21ur-8220,,0.0,0.0,NA,NA
NR_054314/NR_054315,1024,21ur-15028/21ur-6692,,0.0,0.0,NA,NA
NR_054317,1021,21ur-10524,,0.0,0.0,NA,NA
NR_054325/NR_054326,1022,21ur-4758/21ur-14155,,149.0,139.0,39.0791366906,0.93288590604
NM_068433/NR_054328/NR_054330/NR_054331/NR_054332/NR_054333/NR_054334,3452,C39H7.4/21ur-4114/21ur-11121/21ur-10579/21ur-8099/21ur-5354/21ur-12452,Protein C39H7.4,661.0,616.0,38.6948051948,0.931921331316
NR_054335,1021,21ur-3796,,0.0,0.0,NA,NA
NR_054336,1021,21ur-6751,,0.0,0.0,NA,NA
NM_001268345/NM_001268344/NR_054341/NR_054342/NR_054343/NR_054344/NR_054345/NR_054346/NR_054347/NR_054348/NR_054349/NR_054350,5164,srsx-16/21ur-6506/21ur-9133/21ur-9654/21ur-6211/21ur-14525/21ur-13171/21ur-237/21ur-13517/21ur-8283/21ur-4161,"Protein SRSX-16, isoform b/Protein SRSX-16, isoform a",5.0,5.0,22.2,1.0
NR_054352,1020,21ur-3638,,0.0,0.0,NA,NA
NR_054354,1021,21ur-746,,0.0,0.0,NA,NA
NM_001027883,2756,srsx-15,Protein SRSX-15,0.0,0.0,NA,NA
NM_068434/NR_054363/NR_054364/NR_054365/NR_054366/NR_054367/NR_054368,3302,srsx-14/21ur-8365/21ur-11742/21ur-4856/21ur-5927/21ur-12895/21ur-9043,Protein SRSX-14,5.0,5.0,48.4,1.0
NR_054372,1021,21ur-7982,,2.0,0.0,NA,0.0
NM_068435,2448,srd-12,Protein SRD-12,4.0,3.0,25.3333333333,0.75
NR_054378,1021,21ur-7706,,0.0,0.0,NA,NA
NM_068437/NR_054380,2834,srd-13/21ur-10479,Protein SRD-13,1.0,1.0,16.0,1.0
NR_054383,1021,21ur-12221,,0.0,0.0,NA,NA
NR_054384,1021,21ur-8353,,23.0,21.0,36.9047619048,0.913043478261
NR_054390,1021,21ur-14076,,0.0,0.0,NA,NA
NR_054391,1021,21ur-8998,,0.0,0.0,NA,NA
NR_054392,1021,21ur-5823,,0.0,0.0,NA,NA
NR_054393/NR_054394/NR_054395,1024,21ur-7258/21ur-14198/21ur-15185,,0.0,0.0,NA,NA
NR_054396,1021,21ur-9023,,0.0,0.0,NA,NA
NR_054399,1021,21ur-5996,,3.0,2.0,43.0,0.666666666667
NM_068438/NR_054402,3363,srd-8/21ur-13207,Protein SRD-8,7.0,5.0,20.4,0.714285714286
NR_054404,1021,21ur-12173,,0.0,0.0,NA,NA
NR_054405,1021,,,0.0,0.0,NA,NA
NR_054406,1021,21ur-8027,,0.0,0.0,NA,NA
NR_054407,1021,21ur-15615,,4.0,4.0,27.0,1.0
NR_054410,1021,21ur-15174,,0.0,0.0,NA,NA
NR_054411,1051,B0547.34,,0.0,0.0,NA,NA
NM_171347/NM_171346/NM_171345/NR_054413,9621,skn-1/T19E7.27,"Protein SKN-1, isoform b/Protein SKN-1, isoform c/Protein SKN-1, isoform a",2577.0,2463.0,40.3702801462,0.955762514552
NM_068443,4078,bec-1,Protein BEC-1,1782.0,1763.0,30.5819625638,0.989337822671
NR_101919,1224,T19E7.29,,0.0,0.0,NA,NA
NR_054416,1068,T19E7.22,,0.0,0.0,NA,NA
NM_001038343/NR_054419/NR_054421,2828,T19E7.6/21ur-11078/21ur-11263,Protein T19E7.6,908.0,878.0,45.0911161731,0.966960352423
NR_054423,1021,21ur-9870,,0.0,0.0,NA,NA
NR_054424,1021,21ur-11931,,0.0,0.0,NA,NA
NM_068444,2895,srd-5,Protein SRD-5,8.0,8.0,36.125,1.0
NR_054433,1021,21ur-7103,,0.0,0.0,NA,NA
NM_068445,2841,C55C3.4,Protein C55C3.4,60.0,41.0,52.5609756098,0.683333333333
NM_001027929/NR_054435,4174,C55C3.7/21ur-10528,Protein C55C3.7,2.0,2.0,29.0,1.0
NM_068447,8147,perm-5,Protein PERM-5,360.0,290.0,49.1586206897,0.805555555556
NR_054442/NR_054443,1024,21ur-7208/21ur-3660,,0.0,0.0,NA,NA
NR_054445,1021,21ur-1247,,1.0,1.0,106.0,1.0
NR_054451/NR_054452,1024,21ur-13285/21ur-10354,,0.0,0.0,NA,NA
NR_054464,1021,21ur-14899,,0.0,0.0,NA,NA
NR_054467,1021,21ur-10358,,0.0,0.0,NA,NA
NR_054468,1021,21ur-6337,,0.0,0.0,NA,NA
NR_054469,1021,21ur-7116,,0.0,0.0,NA,NA
NR_054470,1021,21ur-1479,,0.0,0.0,NA,NA
NR_054472,1021,21ur-14860,,0.0,0.0,NA,NA
NR_054477,1021,21ur-8954,,0.0,0.0,NA,NA
NR_054480,1021,21ur-2781,,0.0,0.0,NA,NA
NR_054487/NR_054488/NR_054489,1029,21ur-12345/21ur-3947/21ur-9275,,0.0,0.0,NA,NA
NR_054490,1021,21ur-1890,,0.0,0.0,NA,NA
NR_054500,1021,21ur-7434,,0.0,0.0,NA,NA
NR_054501,1021,21ur-5153,,0.0,0.0,NA,NA
NR_054503,1020,21ur-12970,,0.0,0.0,NA,NA
NR_054508,1021,21ur-13810,,1.0,0.0,NA,0.0
NR_054509,1021,21ur-13083,,0.0,0.0,NA,NA
NR_054510/NR_054511/NR_054512,1025,21ur-14158/21ur-11657/21ur-9805,,0.0,0.0,NA,NA
NR_054513,1021,21ur-8526,,0.0,0.0,NA,NA
NR_054514,1021,21ur-5205,,0.0,0.0,NA,NA
NR_054515/NR_054516,1150,H35B03.23/21ur-6586,,0.0,0.0,NA,NA
NM_068452/NM_068451,3490,H35B03.2,"Protein H35B03.2, isoform b/Protein H35B03.2, isoform a",608.0,566.0,37.2720848057,0.930921052632
NR_054519,1021,21ur-4106,,0.0,0.0,NA,NA
NR_054521,1021,21ur-7513,,0.0,0.0,NA,NA
NR_054522,1021,21ur-11469,,0.0,0.0,NA,NA
NR_054523,1021,21ur-9419,,0.0,0.0,NA,NA
NR_054524,1021,21ur-10521,,0.0,0.0,NA,NA
NR_054529,1021,21ur-5094,,0.0,0.0,NA,NA
NR_054531/NR_054532,1022,21ur-6210/21ur-11351,,0.0,0.0,NA,NA
NR_054533,1021,21ur-9953,,0.0,0.0,NA,NA
NR_101920,1920,linc-134,,0.0,0.0,NA,NA
NR_054537,1021,21ur-13314,,0.0,0.0,NA,NA
NR_054539,1021,21ur-11074,,14.0,13.0,28.2307692308,0.928571428571
NR_054540,1021,21ur-7539,,5.0,5.0,59.6,1.0
NR_054541,1021,21ur-11197,,0.0,0.0,NA,NA
NR_054544,1021,21ur-7901,,2.0,2.0,23.5,1.0
NR_054545/NR_054546,1024,21ur-11193/21ur-9519,,1.0,1.0,7.0,1.0
NR_054547,1021,21ur-3089,,0.0,0.0,NA,NA
NM_001027894/NM_068457/NM_068459,11064,nhr-46,"Protein NHR-46, isoform b/Protein NHR-46, isoform a/Protein NHR-46, isoform c",840.0,750.0,36.7346666667,0.892857142857
NR_054548,1021,21ur-1048,,0.0,0.0,NA,NA
NR_054549,1021,21ur-7428,,0.0,0.0,NA,NA
NR_054550,1021,21ur-7437,,0.0,0.0,NA,NA
NR_054551,1021,21ur-14836,,0.0,0.0,NA,NA
NR_054554,1020,21ur-13214,,0.0,0.0,NA,NA
NR_054555,1021,21ur-6302,,0.0,0.0,NA,NA
NR_054556,1021,21ur-3433,,0.0,0.0,NA,NA
NR_054557,1021,21ur-5538,,0.0,0.0,NA,NA
NR_054559,1021,21ur-2138,,0.0,0.0,NA,NA
NR_054560,1021,21ur-11559,,0.0,0.0,NA,NA
NR_054562,1021,21ur-12668,,2.0,2.0,32.0,1.0
NR_054566/NR_054567,1022,21ur-11799/21ur-9472,,184.0,184.0,62.1902173913,1.0
NR_054568,1021,21ur-14557,,0.0,0.0,NA,NA
NR_054569,1021,21ur-15062,,0.0,0.0,NA,NA
NR_054571,1064,F44E8.43,,0.0,0.0,NA,NA
NR_054572/NR_054573,1022,21ur-3828/21ur-11417,,0.0,0.0,NA,NA
NR_054575/NR_054574,1021,21ur-11018/21ur-6335,,0.0,0.0,NA,NA
NR_054576/NR_054577/NR_054578,1025,21ur-15642/21ur-535/21ur-8958,,0.0,0.0,NA,NA
NR_054579,1021,21ur-2899,,0.0,0.0,NA,NA
NR_054581,1021,21ur-7286,,0.0,0.0,NA,NA
NR_054582,1021,21ur-11670,,0.0,0.0,NA,NA
NR_054583,1021,21ur-14832,,0.0,0.0,NA,NA
NR_054584,1021,21ur-1257,,0.0,0.0,NA,NA
NR_054586,1021,21ur-3131,,0.0,0.0,NA,NA
NR_054590,1021,21ur-5074,,0.0,0.0,NA,NA
NR_054598/NR_054599,1022,21ur-14584/21ur-10145,,2.0,2.0,26.5,1.0
NR_054607,1021,21ur-9730,,0.0,0.0,NA,NA
NR_054608,1021,21ur-7228,,0.0,0.0,NA,NA
NR_054609,1020,21ur-5736,,0.0,0.0,NA,NA
NR_054612,1021,21ur-7660,,0.0,0.0,NA,NA
NR_054616/NR_054617,1022,21ur-11206/21ur-6341,,0.0,0.0,NA,NA
NR_054619,1021,21ur-86,,0.0,0.0,NA,NA
NR_054622/NR_054623,1022,21ur-5771/21ur-11019,,0.0,0.0,NA,NA
NR_054625,1021,21ur-8154,,0.0,0.0,NA,NA
NR_054627,1021,21ur-4847,,0.0,0.0,NA,NA
NR_054629,1021,21ur-13373,,0.0,0.0,NA,NA
NR_054631,1020,21ur-14220,,0.0,0.0,NA,NA
NR_065852--1-of-2,1020,21ur-15256,,0.0,0.0,NA,NA
NM_068463,2770,C31H1.5,Protein C31H1.5,82.0,78.0,69.7435897436,0.951219512195
NR_054637,1021,21ur-2938,,0.0,0.0,NA,NA
NM_182299/NM_068465/NR_054647/NR_054648/NR_054649/NR_054650/NR_054651/NR_054652/NR_054654/NR_054655/NR_054658/NR_054659,5971,lntl-1/21ur-6835/21ur-273/21ur-14425/21ur-15202/21ur-7729/21ur-9282/21ur-8327/21ur-2417/21ur-10131/21ur-4081,"Protein LNTL-1, isoform b/Protein LNTL-1, isoform a",889.0,794.0,45.0629722922,0.893138357705
NR_054660,1021,21ur-4276,,0.0,0.0,NA,NA
NR_054667,1021,21ur-2402,,0.0,0.0,NA,NA
NR_054668,1021,21ur-8421,,0.0,0.0,NA,NA
NR_054670,1021,21ur-11315,,0.0,0.0,NA,NA
NM_068466/NR_054671/NR_054672/NR_054673/NR_054674/NR_054675/NR_054676,2724,C31H1.7/21ur-11825/21ur-11527/21ur-8618/21ur-7255/21ur-14096/21ur-5028,Protein C31H1.7,0.0,0.0,NA,NA
NR_054677,1021,21ur-2982,,1.0,1.0,51.0,1.0
NR_054678,1021,21ur-3416,,0.0,0.0,NA,NA
NM_068467,3194,C31H1.8,Protein C31H1.8,1288.0,1269.0,28.2545311269,0.985248447205
NR_054681,1141,C10G6.53,,0.0,0.0,NA,NA
NR_054682/NR_054683/NR_054684,1027,21ur-12275/21ur-9899/21ur-398,,0.0,0.0,NA,NA
NR_054689,1021,21ur-1908,,0.0,0.0,NA,NA
NR_054690,1021,21ur-4977,,0.0,0.0,NA,NA
NR_054691,1021,21ur-15008,,0.0,0.0,NA,NA
NR_054699,1068,C10G6.51,,0.0,0.0,NA,NA
NR_054702/NR_054703,1024,21ur-441/21ur-14677,,0.0,0.0,NA,NA
NR_054711/NR_054712,1026,21ur-14959/21ur-987,,0.0,0.0,NA,NA
NR_054713,1021,21ur-1819,,0.0,0.0,NA,NA
NR_054714,1021,21ur-3616,,0.0,0.0,NA,NA
NR_054715,1021,21ur-11523,,0.0,0.0,NA,NA
NR_054716,1021,21ur-4658,,0.0,0.0,NA,NA
NR_054717/NR_054718,1022,21ur-776/21ur-12847,,0.0,0.0,NA,NA
NR_054720,1021,21ur-48,,0.0,0.0,NA,NA
NR_054721,1021,21ur-2619,,0.0,0.0,NA,NA
NR_054722/NR_054723/NR_054724,1024,21ur-6377/21ur-10865/21ur-15165,,0.0,0.0,NA,NA
NR_054725,1021,21ur-13286,,0.0,0.0,NA,NA
NR_054727,1021,21ur-1180,,0.0,0.0,NA,NA
NR_054734,1021,21ur-6402,,1.0,1.0,47.0,1.0
NR_054736,1020,21ur-11120,,0.0,0.0,NA,NA
NR_054737,1021,21ur-4550,,0.0,0.0,NA,NA
NR_054738/NR_054739,1024,21ur-2199/21ur-4178,,0.0,0.0,NA,NA
NR_054740,1021,21ur-13934,,0.0,0.0,NA,NA
NR_054741,1021,21ur-3003,,0.0,0.0,NA,NA
NR_054742,1021,21ur-5141,,0.0,0.0,NA,NA
NR_054744,1021,21ur-1042,,0.0,0.0,NA,NA
NR_054748,1021,21ur-2174,,0.0,0.0,NA,NA
NR_101921/NR_054749,1169,C06E7.95/21ur-9348,,0.0,0.0,NA,NA
NR_054750,1021,21ur-2162,,0.0,0.0,NA,NA
NR_054751,1021,21ur-6886,,1.0,1.0,24.0,1.0
NR_054754,1021,21ur-2869,,1.0,0.0,NA,0.0
NR_054758,1222,C06E7.91,,0.0,0.0,NA,NA
NR_054759,1021,21ur-9278,,0.0,0.0,NA,NA
NR_054766,1057,C06E7.94,,0.0,0.0,NA,NA
NR_054768,1021,21ur-12578,,0.0,0.0,NA,NA
NR_054769,1021,21ur-5196,,0.0,0.0,NA,NA
NR_054774,1021,21ur-11622,,0.0,0.0,NA,NA
NM_182286/NM_068470,3008,sams-4,"Protein SAMS-4, isoform b/Protein SAMS-4, isoform a",3617.0,3338.0,33.0002995806,0.922864252143
NM_068473/NR_054778/NR_054779/NR_054780/NR_054781/NR_054782/NR_054783/NR_054784/NR_054785/NR_054786/NR_054787/NR_054791,10048,C06E7.4/21ur-11900/21ur-1779/21ur-5016/21ur-5221/21ur-7702/21ur-995/21ur-5745/21ur-14868/21ur-6725/21ur-8914/21ur-3467,Protein C06E7.4,2094.0,1839.0,46.1718325177,0.878223495702
NR_054793,1021,21ur-2191,,0.0,0.0,NA,NA
NR_054794,1138,C06E7.90,,0.0,0.0,NA,NA
NR_054796,1021,21ur-5187,,0.0,0.0,NA,NA
NR_054799,1021,21ur-855,,0.0,0.0,NA,NA
NR_054800,1139,C06E7.89,,0.0,0.0,NA,NA
NR_054801/NR_054802,1022,21ur-71/21ur-10875,,0.0,0.0,NA,NA
NM_068474/NR_054804/NR_054806/NR_054807,2331,spe-27/21ur-11343/21ur-6921/21ur-11944,Protein SPE-27,16.0,16.0,65.8125,1.0
NM_001268346/NR_054809,2370,C06E7.88/21ur-3585,Protein C06E7.88,114.0,102.0,57.6274509804,0.894736842105
NM_068475/NR_054816/NR_054817/NR_054818,3386,srv-17/21ur-9065/21ur-11361/21ur-906,Protein SRV-17,2.0,2.0,39.0,1.0
NM_068477/NR_054822,3106,srv-19/21ur-4460,Protein SRV-19,0.0,0.0,NA,NA
NR_054824,1021,21ur-12094,,0.0,0.0,NA,NA
NR_054827,1021,21ur-9588,,0.0,0.0,NA,NA
NM_068479/NR_054829,2255,srv-21/21ur-13930,Protein SRV-21,2.0,2.0,52.0,1.0
NM_068480/NR_054832/NR_054833/NR_054834,2484,srv-22/21ur-14977/21ur-8839/21ur-7880,Protein SRV-22,0.0,0.0,NA,NA
NR_054841/NR_054842,1023,21ur-5976/21ur-3144,,0.0,0.0,NA,NA
NR_054843/NR_054844,1024,21ur-11131/21ur-9681,,2.0,1.0,121.0,0.5
NM_068482/NR_054845/NR_054846,2240,H04M03.11/21ur-10904/21ur-11318,Protein H04M03.11,3.0,3.0,38.6666666667,1.0
NR_054847,1021,21ur-9034,,0.0,0.0,NA,NA
NR_054851,1021,21ur-8828,,0.0,0.0,NA,NA
NR_054852,1021,21ur-15611,,0.0,0.0,NA,NA
NR_054854,1021,21ur-1235,,0.0,0.0,NA,NA
NR_054855/NR_054856,1024,21ur-10911/21ur-7066,,0.0,0.0,NA,NA
NR_054857/NR_054858/NR_054859,1024,21ur-6391/21ur-12754/21ur-13457,,0.0,0.0,NA,NA
NR_054860,1021,21ur-3682,,0.0,0.0,NA,NA
NR_054861,1021,21ur-15369,,0.0,0.0,NA,NA
NR_054864,1021,21ur-198,,0.0,0.0,NA,NA
NR_054873,1021,21ur-2522,,0.0,0.0,NA,NA
NM_068487/NR_054874/NR_054875/NR_054876/NR_054877/NR_054882,4687,H04M03.12/21ur-1649/21ur-9817/21ur-14315/21ur-8996/21ur-9141,Protein H04M03.12,116.0,106.0,46.2358490566,0.913793103448
NR_054884,1020,21ur-7005,,4.0,0.0,NA,0.0
NR_054885,1021,21ur-4177,,0.0,0.0,NA,NA
NR_054890,1021,21ur-10767,,0.0,0.0,NA,NA
NR_054892,1021,21ur-5099,,0.0,0.0,NA,NA
NR_054893,1021,21ur-15617,,0.0,0.0,NA,NA
NR_054894,1021,21ur-1792,,0.0,0.0,NA,NA
NR_054895,1021,21ur-13653,,0.0,0.0,NA,NA
NR_054897/NR_054898,1022,21ur-9895/21ur-10280,,0.0,0.0,NA,NA
NR_054905,1064,H32C10.94,,0.0,0.0,NA,NA
NR_054907,1021,21ur-9405,,0.0,0.0,NA,NA
NR_054913,1021,21ur-9503,,0.0,0.0,NA,NA
NR_054919,1132,H32C10.95,,0.0,0.0,NA,NA
NR_054921,1021,21ur-2287,,0.0,0.0,NA,NA
NR_054926,1021,21ur-11229,,2.0,2.0,16.5,1.0
NR_054930,1021,21ur-8472,,0.0,0.0,NA,NA
NR_054932,1021,21ur-82,,0.0,0.0,NA,NA
NR_054933,1021,21ur-3078,,7.0,7.0,41.1428571429,1.0
NR_054934,1021,21ur-4005,,0.0,0.0,NA,NA
NR_054950,1021,21ur-9021,,0.0,0.0,NA,NA
NR_054951/NR_054952,1022,21ur-13559/21ur-13066,,0.0,0.0,NA,NA
NR_054956,1021,21ur-640,,0.0,0.0,NA,NA
NR_054968/NR_054969,1145,H32C10.99/21ur-5766,,0.0,0.0,NA,NA
NR_054971,1021,21ur-1248,,0.0,0.0,NA,NA
NR_054973,1021,21ur-15372,,2.0,2.0,105.5,1.0
NR_054974,1021,21ur-9328,,0.0,0.0,NA,NA
NR_054976,1021,21ur-12407,,0.0,0.0,NA,NA
NR_054977,1021,21ur-7828,,0.0,0.0,NA,NA
NR_054979,1021,21ur-12672,,1.0,1.0,8.0,1.0
NR_054980,1021,21ur-11544,,0.0,0.0,NA,NA
NM_068491,2544,mcu-1,Protein MCU-1,1079.0,1028.0,49.8171206226,0.952734012975
NR_054981,1117,K02B2.38,,4.0,4.0,56.25,1.0
